seller_id,seller_city,total_outcome,Rolling_Total
3442f8959a84dea7ee197c632cb2df15,campinas,218.7,51666.23
37303482a42fb700d8d127e70a9cd6c8,campinas,148.89,51815.12
391bbd13b6452244774beff1824006ed,campinas,127.8,51942.92
3a79f35a2344ede41af21267f61d5ec6,campinas,186,52128.92
3d01d1c414c44b5943a09619ff3853cb,campinas,402.6,52531.520000000004
3d39fbf22a665714baf62fae36029e23,campinas,2504.2,55035.72
412a4720f3e9431b4afa1476a1acddbe,campinas,2058.1,57093.82
436bf27f2f18474fc6047702e9f8a866,campinas,29.9,57123.72
52454f90d4c30c016768db02f88c1a74,campinas,80.5,57204.22
562fc2f2c2863ab7e79a9e4388a58a14,campinas,8814.2,66018.42
58b98ccb79873e04eac4357cacc590d9,campinas,23,66041.42
59bbc819b99a733f02f0d6b49d1c253d,campinas,139.8,66181.22
5a8e7d5003a1f221f9e1d6e411de7c23,campinas,11171.9,77353.12
6061155addc1e54b4cfb51c1c2a32ad8,campinas,15633.4,92986.52
606ce7768feac12c5e8bd58db8b08f0f,campinas,2916.6,95903.12
6524b847b982cd56bb5d4b02b776ee42,campinas,779.8,96682.92
718539d38d07dd351c76db862760e2e2,campinas,1318.9,98001.82
73b8eb4a9a729d4019b24ed1be748cbf,campinas,692.41,98694.23
751e274377499a8503fd6243ad9c56f6,campinas,218,98912.23
781a66c0d89e30814d49fe8b5e14cd07,campinas,115,99027.23
782f78b632a43875dd5b53e3e49c9564,campinas,146.01,99173.24
7c462184585ae80bd6e5774c62ce50f2,campinas,60,99233.24
7ecef8194babfec876ca720714327841,campinas,990.5,100223.74
8d46553a36e68f95350a200c12f8f2e2,campinas,746.6,100970.34
8e2b3afb420011ef0c88c9d5f11ea526,campinas,1384.5,102354.84
b0b346d3a89f5eb4c2968af3f083cd43,campinas,614,102968.84
bc2ac6b95e1accce9858528ee566c17e,campinas,2045,105013.84
bc302730ea8cf49b5c74f579febb5bbf,campinas,2640.9,107654.74
e0eabded302882513ced4ea3eb0c7059,campinas,978.4,108633.14
ea65d8b58316a6f2362f2a9e4b3e86ad,campinas,2061.4,110694.54
fc38b5dceee1a730fad8853453437fbd,campinas,119.2,110813.74
fe2032dab1a61af8794248c8196565c9,campinas,65959.61,176773.35
fe87f472055fbcf1d7e691c00b1560dc,campinas,1085.8,177859.15
ffff564a4f9085cd26170f4732393726,campinas,1426.3,179285.45
34f563c82a85b99ae9e6d60db5fc2e28,campo bom,2332.3,2332.3
8476243f92442881ddd5b578975cf115,campo bom,7838,10170.3
5bc24d989e71e93c33e50a7782431b0e,campo do meio,3148,3148
515d781150feed28a6ac091bb0e3cb8c,campo grande,1002.35,1002.35
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,183.2,1185.55
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,1037.6,2223.15
b1fecf4da1fa2689bccffa0121953643,campo grande,3669.64,5892.79
8ca1551acf9832a4cf467bbbac15851f,campo largo,2176.4,2176.4
9853a239ab7b7ebbdc3a21248d5b8e1f,campo largo,381,2557.4
c864036feaab8c1659f65ea4faebe1da,campo largo,10454.2,13011.6
3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,94914.2,94914.2
4c03b9dd4c11ee2cb35c96c49efc9420,campo limpo paulista,6458.6,101372.8
c00396cbdd2e088fe4281baa5920aef1,campo magro,832.41,832.41
a5cba26a62b8b4d0145b68b841e62e7f,campo mourao,14737.84,14737.84
77fccaae319668a8ab6cd0fd16aec48c,campos dos goytacazes,1667,1667
dd9661d3cda1e6feb237f0c4d8b26f2e,campos novos,174,174
0887a9f087bcd5d9f6642b52f897fc6c,cananeia,1642,1642
091065b789659bc3cd9af9cb3a6253ff,canoas,1359,1359
0b64bcdb0784abc139af04077d49a20e,canoas,137.6,1496.6
353e21e8bf8de2722b4fae1636664b76,canoas,208,1704.6
44ed138eca6214d572ce1d813fb0049b,canoas,129.79,1834.3899999999999
48328ec9a579151d9cc6a86d4a59336c,canoas,1099,2933.39
5f7300535881cef3b625fd683cf7d145,canoas,665.98,3599.37
ac3508719a1d8f5b7614b798f70af136,canoas,12775.84,16375.210000000001
b1ac6ea7895bc3dd6f0f6f4abbdd2821,canoas,3139,19514.21
f356c348fbc8df6a882823e21f5ce8b7,canoas,195.18,19709.39
4aba6a02a788d3ec81c03137144d9a80,canoinhas,89.9,89.9
7008613ea464bad5cb9b83456e1e6a8f,canoinhas,7777,7866.9
23d7c96d4a1160db1c726b248601b25a,capivari,11766.94,11766.94
3481aa57cd91f9f9d3fa1fa12d9a3bf7,capivari,1773.03,13539.970000000001
57fe6232e67823593374a2281d7a8af8,capivari,178.68,13718.65
6860153b69cc696d5dcfe1cdaaafcf62,capivari,3827.63,17546.28
270d3ef21830ad0ecf3a6c53d08a533a,carapicuiba,509,509
3903c788ded8dc03b5ebab37a2f3e9a1,carapicuiba,119.98,628.98
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,4249.59,4878.57
4c498c7345e89aebad651544829beca0,carapicuiba,4819.76,9698.33
60ad151920c4f6f3ebbe8cfdf6166779,carapicuiba,130,9828.33
8c9348f33ae3dada25c99c99ade2af78,carapicuiba,312.99,10141.32
a69aa24cec11168e7e39a3fbc727e925,carapicuiba,105.97,10247.29
e51f22821f0c12a16ad5c020cdcd55e9,carapicuiba,898.71,11146
f181738b150df1f37cb0bd72e705b193,carapicuiba,5529.7,16675.7
f680f85bee2d253556ac91be391d2c82,carapicuiba,5183.92,21859.62
a1bea7061f61f6fdd9a85a6325ba1033,carapicuiba / sao paulo,810.95,810.95
fe4cd9461203cee790d36792420b310f,caratinga,391.15,391.15
447d377bdb757058acb569025ee18a93,carazinho,64.99,64.99
4bde6149c15cf7e177b36fa060dd6de8,carazinho,159.8,224.79000000000002
b1a81260566c1bac3114a6d124413f27,carazinho,8684.69,8909.480000000001
001cca7ae9ae17fb1caed9dfb1094831,cariacica,25080.03,25080.03
a353b1083c9863d756d9404695016d64,cariacica,120,25200.03
7994b065a7ffb14e71c6312cf87b9de2,cariacica / es,453,453
9c3a1c416c765687bc79a04113269929,carmo da mata,74.9,74.9
32fdd5d44ecb43dfd6a24b9369eca144,carmo do cajuru,479.2,479.2
70c0fda4c313d87115644d39e62eec60,caruaru,25.99,25.99
a5dd1946fb63ada8bcaa0c9cd8f11e22,caruaru,219.62,245.61
34675b28b826facfde119785bf287dc1,cascavael,21.99,21.99
08d0949a9a17c027262db1f3c450c26c,cascavel,324.8,324.8
51f108f62cb87d61918159902c8f8583,cascavel,303.73,628.53
522620dcb18a6b31cd7bdf73665113a9,cascavel,57168.49,57797.02
530ec6109d11eaaf87999465c6afee01,cascavel,12983.81,70780.83
72c38a04bd6a1c3dbc5298425a0db86d,cascavel,647.3,71428.13
79ebd9a61bac3eaf882805ed4ecfa12a,cascavel,15092.79,86520.92
7dea6f73af847b42cc3985bd620f994d,cascavel,324,86844.92
850857dfac77488c307e2b1cbd84ab5a,cascavel,1599,88443.92
b12cfd255810394b60caef18ae163547,cascavel,560,89003.92
cac876b37d3abcd6bd76caca30277996,cascavel,2229.77,91233.69
dd264199fc8b687ad029de7de6d760e6,cascavel,87.9,91321.59
df56d7b40d437f88407c5f78b63bc328,cascavel,2791.28,94112.87
e1a210d482714ce337763a19aef94ba4,cascavel,49.9,94162.77
f4c4daa86e30c7e5a553a8d518ac03a5,cascavel,6301.91,100464.68
6c12e40690c335dbc2f68a4134d30dc1,castro,9139.2,9139.2
ad8b531ae67582f096925cff5630d0d1,castro,208.35,9347.550000000001
2c538755f1ca9540af144f266e70df6c,castro pires,334.99,334.99
1ca4bdb0cd7fc48e949bac066188ed26,cataguases,1520,1520
01c97ebb5cdac52891c0ed1c37ba0012,catanduva,577.5,577.5
11742f81550ac064cc9a40f67151d9ad,catanduva,781.9,1359.4
1e47defeeadeca0e9a18fa5a9311e735,catanduva,234.12,1593.52
269cff2d3c8d205c11f37a52402ea93b,catanduva,1281.59,2875.1099999999997
3296662b1331dea51e744505065ae889,catanduva,517.8,3392.91
458c6fa920810ce2492da71bc26d9eec,catanduva,756.76,4149.67
7aa538dd6e114e503a2e6154ea352253,catanduva,1016.68,5166.349999999999
9a03a4e9eb0b947652fae4f6121a3f5e,catanduva,1497,6663.349999999999
9a1aea68d3efa00862ec88c0768037d0,catanduva,1309.2,7972.55
f09b760d23495ac9a7e00d29b769007c,catanduva,21.9,7994.45
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,2777.72,2777.72
0ff83046c3fa22efee8ecf291888b191,caxias do sul,768.9,768.9
13511db12ac61e2f89c53b72a944a60b,caxias do sul,798,1566.9
236585a4ddb5fea9fa40233e2249ed91,caxias do sul,649.53,2216.43
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,1009.9,3226.33
3fadb4cba4c35bce6a7eaf9872d5623a,caxias do sul,209.5,3435.83
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,3845.7,7281.53
5882820ef11c4c068eea0677a7a879b4,caxias do sul,9925.5,17207.03
5a05a16bb50629ee31afab8a6d4c2674,caxias do sul,794.3,18001.329999999998
740205fedfe4e90ca6857bc77db0f2b4,caxias do sul,229.9,18231.23
75a4764c108403a7a0575140cb22287c,caxias do sul,716.9,18948.13
82cb9f452fe8334df74b22d37824b431,caxias do sul,838.2,19786.329999999998
9c3c24eca51c52b91c1de727d2a2ae06,caxias do sul,307.5,20093.829999999998
acf974e4d5950ad143a247471b831eb9,caxias do sul,423.8,20517.63
b32be1695eb7ec5f10f72d9610a12527,caxias do sul,26874,47391.63
b4f8921fcc4ff77b66bea6dda43dcd51,caxias do sul,11395.05,58786.68
c679fb69a36e1d8349e8c50a217b4d58,caxias do sul,1825.68,60612.36
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,3021.66,63634.02
f410c8873029fcc3809b9df6d0b28914,caxias do sul,289.8,63923.82
d5c530f4884a75ae0dba9c148718d278,centro,280.88,280.88
392e0502231ae2f8b29994ef6398cd77,cerqueira cesar,1871.7,1871.7
5733d806668f8712c24b9abaefbfa642,chapeco,243.8,243.8
5e25c632f9db6cfb8bc100421c2737b6,chapeco,259,502.8
e73bf2cea7fe4b0b4d287a7568ed1099,chapeco,737.7,1240.5
258447aad3f7b01e2643c89f64dc5647,cianorte,51.9,51.9
46ef1a25845fc051c2998d878354810c,claudio,250.41,250.41
50c9975695009e5e6473912e83a6d1da,claudio,3964.4,4214.81
623ad9d0c1e14bb5464a8c72bff7b4af,claudio,95,4309.81
725af026f869236a8dd0ceb98564d156,claudio,1177.71,5487.52
973f21788dfab357250f69a8dcb7ddee,claudio,909,6396.52
adcf50477d6a1f5d91bb9d54c4903cb5,claudio,1425.14,7821.66
94ca168e8bcb407ab85c5da308863027,clementina,224.3,224.3
b0398568231ba5e6734af1881671a317,colatina,656.77,656.77
160e4f13fd3a64b1b86807be88b5ffb0,colombo,886,886
20fd2d2080ed85fa67fad3fcbb2c1813,colombo,85.9,971.9
3c4e0452bff7a2a788179488d3d77032,colombo,3746.4,4718.3
4de6e4ba574aa9dfdc824bc44dc47fdd,colombo,451.1,5169.400000000001
58e4b302b54937e55a678c4d15111da4,colombo,279.79,5449.1900000000005
6e2d3e2dc84fb30f6078f39dd3bddd6f,colombo,219,5668.1900000000005
744dac408745240a2c2528fb1b6028f3,colombo,22490.6,28158.789999999997
aec99834ab5d38ead22766ada8497e87,colombo,459,28617.789999999997
ab3e0c171fe84a7ba7de130f19cfb485,colorado,863.42,863.42
51702dc2a3e106c76dbff722b5bf0726,conchal,2705.1,2705.1
90b36c5aeb728d5504a39f435bef0c5f,conchal,207.86,2912.96
c731d18cea9bf687ffee82a241c25b11,concordia,3662,3662
33fd411ed63a7c2f9005e3f065d9f85d,condor,24.9,24.9
8444e55c1f13cd5c179851e5ca5ebd00,congonhal,22873.21,22873.21
34d1ca11b242c0fee2c834ae8d788566,congonhas,13422.24,13422.24
15ead3a5037a918ddb520dfe39a3d2b9,conselheiro lafaiete,275.5,275.5
58f1a6197ed863543e0136bdedb3fce2,conselheiro lafaiete,6833,7108.5
939e6227d6964a11a70aa91243e418f2,conselheiro lafaiete,425,7533.5
02dcd3e8e25bee036e32512bcf175493,contagem,1491.9,1491.9
0a198e95d32b1be2da9424c962a6ebfa,contagem,69.99,1561.89
0ebd97a106433a45a4aebe57c1799778,contagem,3046.8,4608.6900000000005
3d2531eccfbde1d7c8db7a3a12fb267a,contagem,1999.54,6608.2300000000005
55029529919c0123526150bd26ca8f20,contagem,453.95,7062.18
594f9aaa48e5bf431f011ddc5669b0d5,contagem,3248.8,10310.98
8a9260f2b0340411d6d2a56bcf4f7378,contagem,1256,11566.98
9bf11dfc0bec77e5a23028043c3c5a8f,contagem,115,11681.98
9e9b539eb2806acee3f5c28085c1db9f,contagem,967,12648.98
acce39e832338debb07b02385cde5967,contagem,4748.1,17397.08
c6218512d16fcac0af02fe92691cf274,contagem,674,18071.08
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,3385.03,21456.11
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,129.46,129.46
cecd97bc34ed8330bd4cd15713eda670,cordilheira alta,57.99,57.99
4da0e408c99d2fdc2126dc9fce518060,cornelio procopio,3026,3026
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,2885.9,2885.9
5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,2992.1,5878
04aa0a1c5ce6b222003403a3e11c3cc0,cosmopolis,5518,5518
3c88ed2e76a2247933a15daa7161eb1c,cosmopolis,155,5673
25cf099de44674fde97473224f9d59ab,cotia,1654.36,1654.36
33ac3e28642ab8bda860a2f693000e78,cotia,3661.03,5315.39
3820c6537b3853be1a0687d5a60807ec,cotia,25,5340.39
4450bd8327d471c4a11a83d1445b1b62,cotia,199,5539.39
5c853bb56f70f4d14218944bae111d7a,cotia,263.13,5802.52
6bb0724edf0b62fb91ac404873a97241,cotia,3653,9455.52
83d7070a0b9a8b4625fa8682b819fabb,cotia,694.77,10150.29
ce616e1913288884e7742faac9d981db,cotia,365.1,10515.39
d06d019f72a04e5497a0b64190af170c,cotia,2415.93,12931.32
d650b663c3b5f6fb392b6326366efa9a,cotia,19242.9,32174.22
9c068d10aca38e85c50202e17b4a7e88,coxim,2658.9,2658.9
96f7c797de9ca20efbe14545bed63eec,cravinhos,138.6,138.6
05730013efda596306417c3b09302475,criciuma,952,952
7f152321c60a266edc53af1925ef96c1,criciuma,3919.8,4871.8
8ec76bb0965af3f007692b26fa9d6623,criciuma,1999,6870.8
c33a5c3c983090c8b78a28e65052a20d,criciuma,629.1,7499.900000000001
dee656f0f566ed1aa85bd137c943f08f,cruzeiro,6271.98,6271.98
99002261c568a84cce14d43fcffb43ea,cuiaba,4088,4088
abcd2cb37d46c2c8fb1bf071c859fc5b,cuiaba,4880.22,8968.220000000001
01266d4c46afa519678d16a8b683d325,curitiba,90.25,90.25
013900e863eace745d3ec7614cab5b1a,curitiba,1619.7,1709.95
0241d4d5d36f10f80c644447315af0bd,curitiba,31397.7,33107.65
02f5837340d7eb4f653d676c7256523a,curitiba,3883.05,36990.700000000004
0ade5cc4a305ed7093a23f68ca47519c,curitiba,158.88,37149.58
0cab2da43793a6f3c5ed8514c5f54627,curitiba,309.7,37459.28
0ef83d7d83ed97cd2a0049ac8be5f88a,curitiba,4421.01,41880.29
1cbcd2ee0afb3fc09963b87eb65e7e4f,curitiba,90,41970.29
1f867308a0ce13133a4e639ff4de0c02,curitiba,875.1,42845.39
2059c39f76271d4ca3f15b5ffaccc8b8,curitiba,604.9,43450.29
2075d8cd4dd63ff12df0749a5866bb06,curitiba,184.7,43634.99
226b05fe067266c59c15dae208213d06,curitiba,1056.9,44691.89
253c025bab43881055aeecde5e2d8b77,curitiba,94.82,44786.71
26af45f5dfd967225a832838aa4e24a3,curitiba,573.1,45359.81
26d6bbee02420494d471c9f6436929c0,curitiba,434.51,45794.32
296729ffb9b684050dd24836dac4494a,curitiba,114,45908.32
297d5eccd19fa9a83b2630071ff105e4,curitiba,834.97,46743.29
2c54051840f19eca309a5423cf22df36,curitiba,23.7,46766.99
2cb4700db635baa1c0d4f90ed27b6669,curitiba,199.8,46966.79
2dd1fb6f0e42a2243b8a01e40cd41216,curitiba,845.89,47812.68
2e2f44824ab87a0cb961f68bf4073e7f,curitiba,48,47860.68
33576ec5412fb5905d876f12f33bfde6,curitiba,2718,50578.68
34aefe746cd81b7f3b23253ea28bef39,curitiba,8,50586.68
381c83fdca332ea6afd896da20bf6e4a,curitiba,7355.8,57942.48
3986c0b54f6b748b75e7bd4e092aa3e5,curitiba,24.99,57967.47
3ca08eeb8d5595949fed424bd3677742,curitiba,1768.87,59736.340000000004
3dbbce181edfaa4a597ec858c382d2ec,curitiba,848.3,60584.64
3ea00e1dea2b0659dbaf654735929220,curitiba,505,61089.64
3f0e48d209018b466fcd3bb4ccfeb520,curitiba,5399,66488.64
3f8034bfc6b8b4135534975d49f04c63,curitiba,1313.9,67802.54000000001
3fefda3299e6dfaea3466ef346a3571a,curitiba,209,68011.54000000001
48efc9d94a9834137efd9ea76b065a38,curitiba,345.6,68357.14
4dbd95a08b31ede5c82d3f861cb1ce1a,curitiba,1304.67,69661.81
5145090ab595c0d0b8557199f5701fbf,curitiba,1459.6,71121.41
52f6f9f13ba19504c02781132a049e75,curitiba,199,71320.41
542917da124346b47ea1ac79a93ce454,curitiba,1303.9,72624.31
556a6409838156ea299c9d1f9e2dde43,curitiba,1362.8,73987.11
5962468f885ea01a1b6a97a218797b0a,curitiba,791,74778.11
59de1d4c8c057c2a53acd4ca66531af2,curitiba,135,74913.11
612a743d294c27884fb7b80d2b19ba35,curitiba,3057.7,77970.81
62d977e2b2aee830de3e039a28490d12,curitiba,399.8,78370.61
64c9a1db4e73e19aaafd3286dc448c96,curitiba,439,78809.61
64cc804291f90c81f02bfc2bb58ff55a,curitiba,517.6,79327.21
671585f5a2af58b6e276bc01003c0d2b,curitiba,1244,80571.21
67bf6941ba2f1fa1d02c375766bc3e53,curitiba,5610,86181.21
6861de0f40cacb0602e473c51639f980,curitiba,674,86855.21
6989574bd97d9773f10d232b6c07da59,curitiba,2478.4,89333.61
6a53b90c3ad9e0b56d9fe5c69165fff5,curitiba,139.78,89473.39
6b243f80ed07b10f0e8aa0f21a205f3c,curitiba,6260.1,95733.49
6c177e38df6d3f34182b1f1d427231bf,curitiba,8341.89,104075.38
6d1b9c9579132c87d2703ec38c30f2c5,curitiba,299.69,104375.07
6d7f8d9d594e28796b6b3205b00f459c,curitiba,417.9,104792.97
6f835fd4be26989b1b064399da346143,curitiba,197.8,104990.77
712efd3b68f9686dc856b84abd0f21ae,curitiba,139,105129.77
713e3a23ca5e47786eb6f0d99f94cfac,curitiba,1126,106255.77
71dc18fd8cbf5fd77f45dd8b427abb34,curitiba,1080,107335.77
73a63f72308aa20a46f4b1632018f196,curitiba,9606.8,116942.57
76d64c4aca3a7baf218bf93ef7fa768d,curitiba,16911.8,133854.37
77530e9772f57a62c906e1c21538ab82,curitiba,46610.4,180464.77
7957cac1a02f45d0a4a7e45626382ec2,curitiba,343,180807.77
7a2d2949aea47fab95fd98d6c9f618b1,curitiba,1638.99,182446.76
827f8f69dfa529c561901c4f2e0f332f,curitiba,3408.39,185855.15
84deb808079d1be601c209c1e771b1cc,curitiba,34.93,185890.08
883dd81e82754ac2c65e9790a7db8c9a,curitiba,319.5,186209.58
8a2d12a90e92f012ce5226fc6592b653,curitiba,1594.65,187804.23
8a40ae794fa3f9892cee24bd5af0488b,curitiba,739.85,188544.08
8a87611c08849ffeeccab52aa798b6c7,curitiba,2369.8,190913.88
8dfbc5ff27df12f6cef751d3b9554222,curitiba,226,191139.88
90b57083da5d803237da74daec6dcb2b,curitiba,206.9,191346.78
916c9de0b5ad957346eeeb12f332687e,curitiba,5480.25,196827.03
933446e9a59dece7ae9175103820ca8f,curitiba,381.39,197208.42
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,125.85,197334.27
989becdce12ebc39863c2bceab6f3ca1,curitiba,7840.88,205175.15
9c57bc60cfad5ee62d35d3f1ce4593a1,curitiba,180,205355.15
9d681c7e12db302cb261e721040dde65,curitiba,785.6,206140.75
a0a14e50070f3225b3eabba5b85da517,curitiba,176.2,206316.95
a3082f442524a1be452e3189e003b361,curitiba,301.6,206618.55
a3f0b55de503387383c7b1de3ad7f678,curitiba,4348.4,210966.95
a425f92c199eb576938df686728acd20,curitiba,1165.8,212132.75
aa762680c40618316a896838866140ea,curitiba,261,212393.75
abe021b01ba992245271b9aa422032df,curitiba,6720,219113.75
ad273c9eb54ecb4532de4bf75bae9e4e,curitiba,645,219758.75
adbc26658d6c7b4b6219f9d934598091,curitiba,11806.4,231565.15
b0f2a6122a90a93eb03e68653dd960e3,curitiba,1620.3,233185.45
b2ac621f0d0322434d04a12b078b9369,curitiba,9575.5,242760.95
b347677812ea483b0f528eaf8cbc09b7,curitiba,7288.99,250049.94
b5f49fe968dff6b112861e6cd8e192ef,curitiba,194.7,250244.64
b88e7c57cb2d8b973b7dd4a2bfa14b36,curitiba,353.9,250598.54
b8d890108a7a80e4f5d59eea9f362438,curitiba,89.7,250688.24
bbf4a892cac7b82422baa711dffb8997,curitiba,70,250758.24
bcd2d7510d58e293f20fad6438c1b314,curitiba,23.9,250782.14
c03121937e54a93fcc1825c3098bbb6e,curitiba,1043,251825.14
c286ec035ee04ba81c97508f0b5df544,curitiba,493,252318.14
c3cfdc648177fdbbbb35635a37472c53,curitiba,43048.18,295366.32
c3fe93ba3085f92855c97e57f38c8c05,curitiba,245,295611.32
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,curitiba,1567.9,297179.22
c5f7e746b7e6d07def6c0dae9903279b,curitiba,1429,298608.22
c840d3fdbba0790404fdae73d253b253,curitiba,4522.28,303130.5
cc3d14116804f7209f3884f6367f1152,curitiba,5477.8,308608.3
cc80e2f693fa6e2408f47ccf62413fc1,curitiba,420,309028.3
ccc4bbb5f32a6ab2b7066a4130f114e3,curitiba,74004.62,383032.92
cce6ab8d1682639fe45ab70234f1665f,curitiba,2522.7,385555.62
ce69a8021d18961dd2a40269b7c2c293,curitiba,4818,390373.62
d1a5cc844736958c11b8efab9a2b4c87,curitiba,237.6,390611.22
d1aa1ec0839dcab73a6161130eb1f94a,curitiba,119.9,390731.12
d624126b9206f595fb3fbb6ba03b28a8,curitiba,7198.8,397929.92
d7485b33791774c36108f8c69602d48d,curitiba,399.82,398329.74
d93844a9c55ba7ce353388bcf849ea56,curitiba,2708.5,401038.24
dbbcfe2c8d026742134ac3e28ccde274,curitiba,308.59,401346.83
dd58ee93286b0821565574c570e9e1dc,curitiba,2948,404294.83
dfc475d54e1b6dbeeb7d7d9bdaa63827,curitiba,1793.76,406088.58999999997
e0878efa0e0b7e5313ac0b43bc04c081,curitiba,5065.3,411153.89
e256a62e0ac58c0edfba09966142d561,curitiba,1474.11,412628
e48b04bf1aa1ef711caebeb7aede6180,curitiba,3187.1,415815.1
e59aa562b9f8076dd550fcddf0e73491,curitiba,31574.3,447389.4
ecccfa2bb93b34a3bf033cc5d1dcdc69,curitiba,1338.64,448728.04
ede2977fbaf3738583170735ca403f6c,curitiba,289.9,449017.94
f1fd5ab1181f827ffad998c1a5de7d74,curitiba,7045.99,456063.93
f3511c85f59f8dec53d140501ee8e7a8,curitiba,69.9,456133.83
f435898e493ba0356019a0b1cb8b55b1,curitiba,649.76,456783.58999999997
f67efa3f0b6761102a7f8c6b7b571f5d,curitiba,5188.68,461972.27
f7720c4fa8e3aba4546301ab80ea1f1b,curitiba,2083.45,464055.72
fde0cc9ea29c8ccfc0a2c22256a58c71,curitiba,3922,467977.72
fe8055980a4ff7f64ed889c2b5926929,curitiba,196.7,468174.42
ff1e15b778c700abdd4d239b81ac466d,curitiba,414.3,468588.72
ffcfefa19b08742c5d315f2791395ee5,curitiba,69.9,468658.62
ffdd9f82b9a447f6f8d4b91554cc7dd3,curitiba,2101.2,470759.82
b7cc6c5e001441ae8cdd5c69a480cbe4,curitibanos,651.8,651.8
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,4465.99,5117.79
afa6714acee029b2dfdf357e5579cc03,descalvado,3220.76,3220.76
47648caee88ccfe951fbb27fbf7b4cbe,diadema,1564.99,1564.99
497709c2976a8fa308730a2dec5b0726,diadema,76,1640.99
6548c2550b6e2d8f18053216e1c7b6f3,diadema,217.7,1858.69
655220df33262c7e0c4949a147366f94,diadema,2245,4103.69
77a515caa36327151d1cc6c32a9f00e1,diadema,2217.39,6321.08
966cb4760537b1404caedd472cc610a5,diadema,51286.05,57607.130000000005
b18dc380845b24038cfc48006478f099,diadema,8353.3,65960.43000000001
e5475dcab1e07b63d7f6e902d8f5eda8,diadema,2192,68152.43000000001
eb1bf309f4f6af9a97e9ddac3fdbeabe,diadema,22.3,68174.73
2b1a40c1daabc6ca280c4b815c101841,divinopolis,12732.6,12732.6
4be9ae93c4fc0f41713d71a4194ee1b3,divinopolis,109.9,12842.5
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,223.9,13066.4
a06c8ff043abea0528ee44171e2140a2,divinopolis,514.5,13580.9
b19f3ca2ea475913750f25a5c37c8d8f,divinopolis,6202.91,19783.81
cc5a78bbad32776dc4e3af205218368c,divinopolis,4269.18,24052.99
d379f449f2a3b271bc01c0782020f705,divinopolis,4423.06,28476.05
d558ebe531605a1285ab2b1bc3256dfb,divinopolis,709,29185.05
61b893c57e33626afb104d4112b1be76,divisa nova,74.99,74.99
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,3126,3126
52092ddbd3a58c450a4459bf051b2287,dois corregos,351.7,3477.7
41da412d33e8da4f22baf55cb1bde82c,domingos martins,862.9,862.9
47f55702f598c7c6cc8458b0fbc1c49a,dores de campos,127.5,127.5
7dc9a3355bae96dd82008b313d3a456c,dores de campos,899,1026.5
37515688008a7a40ac93e3b2e4ab203f,dracena,5986.6,5986.6
b77a27b1864483e721dc831d5ba4afa0,duque de caxias,41.8,41.8
b8630e1121437d41cb08e3c749c2c2e2,duque de caxias,6988,7029.8
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,885,7914.8
52f9db5cfb423382a2fa5c9e39303202,echapora,1269.77,1269.77
b56906f7fd1696e043f1bcce164c487b,echapora,2148.49,3418.2599999999998
4d8809767a5bafe22909c77951fb6b41,embu das artes,50,50
4eeb99008a0f59d2c7759c59f9a346eb,embu das artes,1282,1332
eb5b6204dde3a6e03b5f1bb8479f055b,embu guacu,452.2,452.2
e3a386fc36e22064434e1fa256f6a9fa,engenheiro coelho,793.9,793.9
4d600e08ecbe08258c79e536c5a42fee,entre rios do oeste,4465.34,4465.34
968ee78631915a63fef426d6733d7422,erechim,450,450
657969cca82e884d272385ec0ef06edd,estancia velha,139.7,139.7
b16d3dadc47d4eb18be3d88bad0775ce,estancia velha,722.1,861.8
659e8466eb3ff1b0e8740d74fb7bbedd,eunapolis,1486.8,1486.8
cf281cf8b7affbdfe751b29cc85580e1,eusebio,64.9,64.9
b566ab0ef88016e00422755e305103c6,extrema,1208,1208
6338ea67c41078a46ad99cc009654956,farroupilha,2286.09,2286.09
df683dfda87bf71ac3fc63063fba369d,farroupilha,39.9,2325.9900000000002
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,785.97,785.97
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,200.6,986.57
4ce8b55b4bfa4659184e7becc1fba3f2,fazenda rio grande,199,1185.57
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,458,1643.57
9add47bf45ce8e8c7db6b9cf670b1e09,fazenda rio grande,4829.24,6472.8099999999995
