payment_type,customer_city,total_orders,total_customers
credit_card,selbach,1,1
credit_card,senador firmino,1,1
credit_card,senador guiomard,1,1
credit_card,senador jose porfirio,1,1
credit_card,senador la rocque,1,1
credit_card,senador salgado filho,1,1
credit_card,sento se,1,1
credit_card,serio,1,1
credit_card,serra azul,1,1
credit_card,serra azul de minas,1,1
credit_card,serra branca,1,1
credit_card,serra dos dourados,1,1
credit_card,serra dourada,1,1
credit_card,serranopolis de minas,1,1
credit_card,serrita,1,1
credit_card,serro,1,1
credit_card,sertao,1,1
credit_card,sertao santana,1,1
credit_card,sete de setembro,1,1
credit_card,setubinha,1,1
credit_card,severiano melo,1,1
credit_card,silvano,1,1
credit_card,silveira carvalho,1,1
credit_card,silveira martins,1,1
credit_card,simao pereira,1,1
credit_card,siriji,1,1
credit_card,solanea,1,1
credit_card,sucesso,1,1
credit_card,sulina,1,1
credit_card,tabuleiro,1,1
credit_card,tabuleiro do norte,1,1
credit_card,taiacu,1,1
credit_card,tamboara,1,1
credit_card,tangara,1,1
credit_card,taparuba,1,1
credit_card,tapera,1,1
credit_card,taperuaba,1,1
credit_card,tapinas,1,1
credit_card,taquaracu de minas,1,1
credit_card,taquarana,1,1
credit_card,tecainda,1,1
credit_card,teixeira,1,1
credit_card,telha,1,1
credit_card,tenente ananias,1,1
credit_card,teresina de goias,1,1
credit_card,terezinha,1,1
credit_card,termas de ibira,1,1
credit_card,terra nova,1,1
credit_card,traipu,1,1
credit_card,trairi,1,1
credit_card,tres forquilhas,1,1
credit_card,tres irmaos,1,1
credit_card,trindade do sul,1,1
credit_card,trombas,1,1
credit_card,tuiuti,1,1
credit_card,tumiritinga,1,1
credit_card,tunapolis,1,1
credit_card,tunas do parana,1,1
credit_card,tuparece,1,1
credit_card,tuparendi,1,1
credit_card,tupassi,1,1
credit_card,tururu,1,1
credit_card,turvelandia,1,1
credit_card,turvolandia,1,1
credit_card,ubata,1,1
credit_card,ubirajara,1,1
credit_card,uirauna,1,1
credit_card,ulianopolis,1,1
credit_card,umbauba,1,1
credit_card,umburatiba,1,1
credit_card,uniao,1,1
credit_card,urandi,1,1
credit_card,uruana de minas,1,1
credit_card,urubici,1,1
credit_card,urucania,1,1
credit_card,urucuca,1,1
credit_card,urucuia,1,1
credit_card,urucurituba,1,1
credit_card,urupa,1,1
credit_card,valao do barro,1,1
credit_card,vale do sol,1,1
credit_card,vanini,1,1
credit_card,vargeao,1,1
credit_card,vargem,1,1
credit_card,vargem grande,1,1
credit_card,vargem grande do soturno,1,1
credit_card,varjao de minas,1,1
credit_card,varzea,1,1
credit_card,varzea nova,1,1
credit_card,varzedo,1,1
credit_card,venda branca,1,1
credit_card,verissimo,1,1
credit_card,vermelho,1,1
credit_card,vertentes,1,1
credit_card,vicentinopolis,1,1
credit_card,victor graeff,1,1
credit_card,vila bela da santissima trindade,1,1
credit_card,vila flor,1,1
credit_card,vila nova do sul,1,1
credit_card,vila pereira,1,1
credit_card,vila reis,1,1
credit_card,virginia,1,1
credit_card,viseu,1,1
credit_card,vitoria das missoes,1,1
credit_card,vitoria do jari,1,1
credit_card,vitorinos,1,1
credit_card,wanderley,1,1
credit_card,witmarsum,1,1
credit_card,xambioa,1,1
credit_card,xavantina,1,1
credit_card,xexeu,1,1
credit_card,xique-xique,1,1
debit_card,afranio,1,1
debit_card,aguas de lindoia,1,1
debit_card,alfenas,1,1
debit_card,altamira,1,1
debit_card,alvares machado,1,1
debit_card,ananindeua,1,1
debit_card,anapolis,1,1
debit_card,angelo frechiani,1,1
debit_card,antonio pereira,1,1
debit_card,apiacas,1,1
debit_card,apucarana,1,1
debit_card,araguaina,1,1
debit_card,arapongas,1,1
debit_card,araruama,1,1
debit_card,araucaria,1,1
debit_card,areia branca dos assis,1,1
debit_card,aruja,1,1
debit_card,atibaia,1,1
debit_card,bage,1,1
debit_card,baixo guandu,1,1
debit_card,balneario camboriu,1,1
debit_card,barra bonita,1,1
debit_card,barra do corda,1,1
debit_card,barreiras,1,1
debit_card,barretos,1,1
debit_card,bom jesus,1,1
debit_card,bom sucesso,1,1
debit_card,bombinhas,1,1
debit_card,braganca,1,1
debit_card,braganca paulista,1,1
debit_card,brusque,1,1
debit_card,butia,1,1
debit_card,cabo frio,1,1
debit_card,cacapava,1,1
debit_card,cachoeira do sul,1,1
debit_card,caetanos,1,1
debit_card,caieiras,1,1
debit_card,caiua,1,1
debit_card,cajati,1,1
debit_card,caldas brandao,1,1
debit_card,campanario,1,1
debit_card,campo formoso,1,1
debit_card,campos do jordao,1,1
debit_card,campos dos goytacazes,1,1
debit_card,canavieiras,1,1
debit_card,capanema,1,1
debit_card,capao da porteira,1,1
debit_card,capelinha,1,1
debit_card,capinzal,1,1
debit_card,caraubas,1,1
debit_card,cariacica,1,1
debit_card,castanhal,1,1
debit_card,castro,1,1
debit_card,catalao,1,1
debit_card,catarina,1,1
debit_card,cerquilho,1,1
debit_card,cerro azul,1,1
debit_card,cerro largo,1,1
debit_card,chapadao do sul,1,1
debit_card,chapeco,1,1
debit_card,cianorte,1,1
debit_card,cocal,1,1
debit_card,cocal do sul,1,1
debit_card,cravinhos,1,1
debit_card,cristopolis,1,1
debit_card,crixas,1,1
debit_card,cruz,1,1
debit_card,cuiaba,1,1
debit_card,curralinho,1,1
debit_card,dario meira,1,1
debit_card,descalvado,1,1
debit_card,divinopolis,1,1
debit_card,douradina,1,1
debit_card,dourados,1,1
debit_card,dracena,1,1
debit_card,extrema,1,1
debit_card,fazenda rio grande,1,1
debit_card,fernando prestes,1,1
debit_card,floresta,1,1
debit_card,formiga,1,1
debit_card,formosa,1,1
debit_card,garanhuns,1,1
debit_card,garca,1,1
debit_card,governador valadares,1,1
debit_card,gravatai,1,1
debit_card,guaiba,1,1
debit_card,guarai,1,1
debit_card,guaraniacu,1,1
debit_card,guarei,1,1
debit_card,holambra ii,1,1
debit_card,ibate,1,1
debit_card,ibiam,1,1
debit_card,ibiapina,1,1
debit_card,ibirite,1,1
debit_card,ibiuna,1,1
debit_card,iguatama,1,1
debit_card,ijui,1,1
debit_card,inga,1,1
debit_card,inhapim,1,1
debit_card,inhumas,1,1
debit_card,ipora,1,1
debit_card,irai,1,1
debit_card,italva,1,1
debit_card,itamarandiba,1,1
debit_card,itamonte,1,1
debit_card,itape,1,1
debit_card,itapecerica,1,1
debit_card,itapema,1,1
debit_card,itapetinga,1,1
debit_card,itauna,1,1
debit_card,itupeva,1,1
debit_card,jaboticabal,1,1
debit_card,jacinto machado,1,1
debit_card,jaguaquara,1,1
debit_card,jardim do serido,1,1
debit_card,jardinopolis,1,1
debit_card,jarinu,1,1
debit_card,jeceaba,1,1
debit_card,ji-parana,1,1
debit_card,joao camara,1,1
debit_card,jordania,1,1
debit_card,juazeiro do norte,1,1
debit_card,jucurucu,1,1
debit_card,juquia,1,1
debit_card,juquitiba,1,1
debit_card,juru,1,1
debit_card,jussari,1,1
debit_card,lagoa grande,1,1
debit_card,lapa,1,1
debit_card,leme,1,1
debit_card,linhares,1,1
debit_card,loanda,1,1
debit_card,lorena,1,1
debit_card,lucelia,1,1
debit_card,luis eduardo magalhaes,1,1
debit_card,macaiba,1,1
debit_card,machadinho d'oeste,1,1
debit_card,mairipora,1,1
debit_card,mandaguari,1,1
debit_card,manoel urbano,1,1
debit_card,mar de espanha,1,1
debit_card,maracas,1,1
debit_card,marau,1,1
debit_card,mari,1,1
debit_card,maringa,1,1
debit_card,meleiro,1,1
debit_card,miguel pereira,1,1
debit_card,minacu,1,1
debit_card,mineiros,1,1
debit_card,miranda,1,1
debit_card,mirinzal,1,1
debit_card,mogi mirim,1,1
debit_card,monte azul paulista,1,1
debit_card,monte carmelo,1,1
debit_card,monte castelo,1,1
debit_card,monte siao,1,1
debit_card,montenegro,1,1
debit_card,morro agudo,1,1
debit_card,morungaba,1,1
debit_card,muriae,1,1
debit_card,nanuque,1,1
debit_card,nova era,1,1
debit_card,nova fatima,1,1
debit_card,nova friburgo,1,1
debit_card,nova lima,1,1
debit_card,nova prata,1,1
debit_card,oeiras do para,1,1
debit_card,oliveira,1,1
debit_card,osvaldo cruz,1,1
debit_card,ouro branco,1,1
debit_card,ouro preto,1,1
debit_card,padre bernardo,1,1
debit_card,padre gonzales,1,1
debit_card,paineiras,1,1
debit_card,palmeiras de goias,1,1
debit_card,palmital,1,1
debit_card,paraibuna,1,1
debit_card,parapua,1,1
debit_card,passa tres,1,1
debit_card,pato branco,1,1
debit_card,patos,1,1
debit_card,patos de minas,1,1
debit_card,pau d'arco,1,1
debit_card,paulo afonso,1,1
debit_card,pedro leopoldo,1,1
debit_card,picui,1,1
debit_card,pilar do sul,1,1
debit_card,pindoba,1,1
debit_card,piquete,1,1
debit_card,pirapozinho,1,1
debit_card,poa,1,1
debit_card,pocao,1,1
debit_card,pocos de caldas,1,1
debit_card,porecatu,1,1
debit_card,porto feliz,1,1
debit_card,porto ferreira,1,1
debit_card,porto uniao,1,1
debit_card,presidente epitacio,1,1
debit_card,primavera do leste,1,1
debit_card,primeiro de maio,1,1
debit_card,quadra,1,1
debit_card,queimadas,1,1
debit_card,quintana,1,1
debit_card,quixeramobim,1,1
debit_card,rancharia,1,1
debit_card,remanso,1,1
debit_card,ribeirao cascalheira,1,1
debit_card,rio acima,1,1
debit_card,rio branco,1,1
debit_card,rio das flores,1,1
debit_card,rio das ostras,1,1
debit_card,rio de contas,1,1
debit_card,rio grande da serra,1,1
debit_card,rondonopolis,1,1
debit_card,roseira,1,1
debit_card,sacramento,1,1
debit_card,salto de pirapora,1,1
debit_card,santa helena de goias,1,1
debit_card,santa isabel do ivai,1,1
debit_card,santa luzia,1,1
debit_card,santana,1,1
debit_card,santana de parnaiba,1,1
debit_card,santo amaro,1,1
debit_card,santo angelo,1,1
debit_card,sao bento do sul,1,1
debit_card,sao caetano do sul,1,1
debit_card,sao cristovao,1,1
debit_card,sao francisco do sul,1,1
debit_card,sao goncalo do sapucai,1,1
debit_card,sao gotardo,1,1
debit_card,sao joao das missoes,1,1
debit_card,sao joao de meriti,1,1
debit_card,sao joao evangelista,1,1
debit_card,sao jose do campestre,1,1
debit_card,sao jose do ouro,1,1
debit_card,sao jose do rio pardo,1,1
debit_card,sao leopoldo,1,1
debit_card,sao luis,1,1
debit_card,sao luis do curu,1,1
debit_card,sao mateus do sul,1,1
debit_card,sao roque,1,1
debit_card,sapucaia do sul,1,1
debit_card,satubinha,1,1
debit_card,senador canedo,1,1
debit_card,senador guiomard,1,1
debit_card,serafina correa,1,1
debit_card,seropedica,1,1
debit_card,serrana,1,1
debit_card,serrolandia,1,1
debit_card,sete barras,1,1
debit_card,socorro,1,1
debit_card,soledade de minas,1,1
debit_card,sucesso,1,1
debit_card,suzano,1,1
debit_card,tangua,1,1
debit_card,tatui,1,1
debit_card,teofilo otoni,1,1
debit_card,teolandia,1,1
debit_card,tiangua,1,1
debit_card,tiete,1,1
debit_card,trindade,1,1
debit_card,tubarao,1,1
debit_card,tupa,1,1
debit_card,urai,1,1
debit_card,vacaria,1,1
debit_card,vazante,1,1
debit_card,veranopolis,1,1
debit_card,vilhena,1,1
debit_card,votorantim,1,1
debit_card,wagner,1,1
debit_card,xanxere,1,1
voucher,abaetetuba,1,1
voucher,afogados da ingazeira,1,1
voucher,agrestina,1,1
voucher,alem paraiba,1,1
voucher,alfredo chaves,1,1
voucher,alta floresta,1,1
voucher,alto boa vista,1,1
voucher,alto do rodrigues,1,1
voucher,amelia rodrigues,1,1
voucher,americano do brasil,1,1
voucher,antonio carlos,1,1
voucher,antonio pereira,1,1
voucher,aragarcas,1,1
voucher,araguatins,1,1
voucher,arapora,1,1
voucher,araruna,1,1
voucher,aratiba,1,1
voucher,araucaria,1,1
voucher,armacao dos buzios,1,1
voucher,arraial d'ajuda,1,1
voucher,arraial do cabo,1,1
voucher,artur nogueira,1,1
voucher,ascurra,1,1
voucher,astorga,1,1
voucher,balneario picarras,1,1
voucher,balneario rincao,1,1
voucher,bariri,1,1
voucher,barra bonita,1,1
voucher,barra da estiva,1,1
voucher,barra de sao francisco,1,1
voucher,barra do corda,1,1
voucher,barra do garcas,1,1
voucher,barreiros,1,1
voucher,barro,1,1
voucher,batatais,1,1
voucher,bebedouro,1,1
voucher,belo vale,1,1
voucher,bento goncalves,1,1
voucher,boa esperanca,1,1
voucher,boa vista da aparecida,1,1
voucher,bocaina,1,1
voucher,bocaiuva do sul,1,1
voucher,boituva,1,1
voucher,bom conselho,1,1
voucher,bom despacho,1,1
voucher,bom jesus da lapa,1,1
voucher,bom principio,1,1
voucher,bom retiro,1,1
voucher,bombinhas,1,1
voucher,bonfim paulista,1,1
voucher,borda da mata,1,1
voucher,braco do norte,1,1
voucher,brasil novo,1,1
voucher,brejoes,1,1
voucher,brodowski,1,1
voucher,brumadinho,1,1
voucher,buriti dos lopes,1,1
voucher,buritizeiro,1,1
voucher,caarapo,1,1
voucher,cabedelo,1,1
voucher,cabo verde,1,1
voucher,cachoeiras de macacu,1,1
voucher,caete,1,1
voucher,cafeara,1,1
voucher,cafelandia,1,1
voucher,caldas do jorro,1,1
voucher,caldas novas,1,1
voucher,cambui,1,1
voucher,campanha,1,1
voucher,campo bom,1,1
voucher,campo formoso,1,1
voucher,campo mourao,1,1
voucher,campos novos,1,1
voucher,canapolis,1,1
voucher,canavieiras,1,1
voucher,cantagalo,1,1
voucher,capao do leao,1,1
voucher,capela,1,1
voucher,capitao,1,1
voucher,capivari,1,1
voucher,caratinga,1,1
voucher,caraubas,1,1
voucher,cariacica,1,1
voucher,carinhanha,1,1
voucher,carmo do paranaiba,1,1
voucher,cassilandia,1,1
voucher,castanhal,1,1
voucher,castelo,1,1
voucher,castelo do piaui,1,1
voucher,castro,1,1
voucher,catas altas,1,1
voucher,ceilandia,1,1
voucher,cerqueira cesar,1,1
voucher,cesario lange,1,1
voucher,cocal do sul,1,1
voucher,colinas,1,1
voucher,conceicao da aparecida,1,1
voucher,conceicao da feira,1,1
voucher,conceicao do araguaia,1,1
voucher,conceicao do para,1,1
voucher,concordia,1,1
voucher,condor,1,1
voucher,confresa,1,1
voucher,coqueiro baixo,1,1
voucher,coronel vivida,1,1
voucher,correia pinto,1,1
voucher,corumba,1,1
voucher,corupa,1,1
voucher,costa rica,1,1
voucher,cruz das almas,1,1
voucher,cruzeiro do sul,1,1
voucher,cruzilia,1,1
voucher,currais novos,1,1
voucher,demerval lobao,1,1
voucher,denise,1,1
voucher,divinolandia,1,1
voucher,divinolandia de minas,1,1
voucher,divisa alegre,1,1
voucher,dom eliseu,1,1
voucher,dom vicoso,1,1
voucher,doutor camargo,1,1
voucher,dracena,1,1
voucher,eldorado,1,1
voucher,elias fausto,1,1
voucher,eloi mendes,1,1
voucher,embu,1,1
voucher,encantado,1,1
voucher,encruzilhada do sul,1,1
voucher,eneas marques,1,1
voucher,espera feliz,1,1
voucher,esteio,1,1
voucher,euclides da cunha,1,1
voucher,feliz,1,1
voucher,fernandopolis,1,1
voucher,flores da cunha,1,1
voucher,floresta,1,1
voucher,florida,1,1
voucher,formiga,1,1
voucher,formosa,1,1
voucher,francisco beltrao,1,1
voucher,francisco dumont,1,1
voucher,frederico westphalen,1,1
voucher,frei inocencio,1,1
voucher,fruta de leite,1,1
voucher,garca,1,1
voucher,garopaba,1,1
voucher,garuva,1,1
voucher,gaspar,1,1
voucher,general camara,1,1
voucher,goianapolis,1,1
voucher,goias,1,1
voucher,governador celso ramos,1,1
voucher,gravata,1,1
voucher,guadalupe,1,1
voucher,guapirama,1,1
voucher,guaranesia,1,1
voucher,guarani das missoes,1,1
voucher,guaranta do norte,1,1
voucher,guarapari,1,1
voucher,guaratuba,1,1
voucher,guarei,1,1
voucher,guaxupe,1,1
voucher,iati,1,1
voucher,ibate,1,1
voucher,ibiajara,1,1
voucher,ibicarai,1,1
voucher,ibipora,1,1
voucher,ico,1,1
voucher,iguaba grande,1,1
voucher,iguape,1,1
voucher,imigrante,1,1
voucher,indaial,1,1
voucher,indianopolis,1,1
voucher,indiara,1,1
voucher,ipaussu,1,1
voucher,ipira,1,1
voucher,ipiranga,1,1
voucher,ipora,1,1
voucher,irati,1,1
voucher,itabaiana,1,1
voucher,itabuna,1,1
voucher,itacare,1,1
voucher,itajai,1,1
voucher,itajuipe,1,1
voucher,italva,1,1
voucher,itamarandiba,1,1
voucher,itanhandu,1,1
voucher,itapecuru mirim,1,1
voucher,itapetininga,1,1
voucher,itapipoca,1,1
voucher,itapiranga,1,1
voucher,itapolis,1,1
voucher,itapora,1,1
voucher,itapura,1,1
voucher,itarema,1,1
voucher,itatiaia,1,1
voucher,itauna,1,1
voucher,itupeva,1,1
voucher,ituporanga,1,1
voucher,ivoti,1,1
voucher,jaborandi,1,1
voucher,jacobina,1,1
voucher,jacupiranga,1,1
voucher,jaguare,1,1
voucher,jaguariuna,1,1
voucher,janauba,1,1
voucher,jandaia do sul,1,1
voucher,japeri,1,1
voucher,jaru,1,1
voucher,joao alfredo,1,1
voucher,juazeiro,1,1
voucher,juina,1,1
voucher,junqueiropolis,1,1
voucher,juquitiba,1,1
voucher,juruti,1,1
voucher,ladainha,1,1
voucher,lagoa da prata,1,1
voucher,lagoa do ouro,1,1
voucher,lajeado,1,1
voucher,lambari,1,1
voucher,lapa,1,1
voucher,laranjal paulista,1,1
voucher,laranjeiras do sul,1,1
voucher,lencois paulista,1,1
voucher,leopoldina,1,1
voucher,limoeiro,1,1
voucher,luis eduardo magalhaes,1,1
voucher,lunardelli,1,1
voucher,machado,1,1
voucher,mandaguari,1,1
voucher,manfrinopolis,1,1
voucher,mangueirinha,1,1
voucher,manhumirim,1,1
voucher,mansidao,1,1
voucher,marilandia,1,1
voucher,marmeleiro,1,1
voucher,matias barbosa,1,1
voucher,mato leitao,1,1
voucher,medina,1,1
voucher,mendonca,1,1
voucher,minacu,1,1
voucher,mineiros,1,1
voucher,monte azul paulista,1,1
voucher,monte belo,1,1
voucher,monte carlo,1,1
voucher,monte carmelo,1,1
voucher,monte siao,1,1
voucher,morro da fumaca,1,1
voucher,morro do chapeu,1,1
voucher,mutum,1,1
voucher,nanuque,1,1
voucher,nhandeara,1,1
voucher,nova canaa paulista,1,1
voucher,nova fatima,1,1
voucher,nova petropolis,1,1
voucher,nova ponte,1,1
voucher,nova prata do iguacu,1,1
voucher,nova russas,1,1
voucher,nova veneza,1,1
voucher,oliveira,1,1
voucher,orizona,1,1
voucher,orlandia,1,1
voucher,oroco,1,1
voucher,osvaldo cruz,1,1
voucher,ouro fino,1,1
voucher,pacaembu,1,1
voucher,palma sola,1,1
voucher,palmeira dos indios,1,1
voucher,papanduva,1,1
voucher,papucaia,1,1
voucher,paracuru,1,1
voucher,paragominas,1,1
voucher,paraibano,1,1
voucher,paraibuna,1,1
voucher,paranavai,1,1
voucher,parapua,1,1
voucher,pariquera-acu,1,1
voucher,parnamirim,1,1
voucher,passo fundo,1,1
voucher,paulo afonso,1,1
voucher,paulo frontin,1,1
voucher,pedra,1,1
voucher,pedra azul,1,1
voucher,pedralva,1,1
voucher,pedro canario,1,1
voucher,pedro leopoldo,1,1
voucher,penapolis,1,1
voucher,pereira barreto,1,1
voucher,petrolina,1,1
voucher,piedade de caratinga,1,1
voucher,pilar do sul,1,1
voucher,piquete,1,1
voucher,piracanjuba,1,1
voucher,piraju,1,1
voucher,pirajui,1,1
voucher,piranguinho,1,1
voucher,pirenopolis,1,1
voucher,pitanga,1,1
voucher,pitangui,1,1
voucher,piumhi,1,1
voucher,piumhii,1,1
voucher,planalto,1,1
voucher,poco fundo,1,1
voucher,populina,1,1
voucher,porangatu,1,1
voucher,porciuncula,1,1
voucher,portao,1,1
voucher,portelandia,1,1
voucher,porto feliz,1,1
voucher,porto uniao,1,1
voucher,presidente bernardes,1,1
voucher,presidente dutra,1,1
voucher,primavera,1,1
voucher,prudencio thomaz,1,1
voucher,quatigua,1,1
voucher,quintana,1,1
voucher,quirinopolis,1,1
voucher,quissama,1,1
voucher,quixabeira,1,1
voucher,quixada,1,1
voucher,realeza,1,1
voucher,reserva do iguacu,1,1
voucher,ribeirao do pinhal,1,1
voucher,rio acima,1,1
voucher,rio bonito,1,1
voucher,rio do pires,1,1
voucher,rio grande da serra,1,1
voucher,rio largo,1,1
voucher,rio negrinho,1,1
voucher,rio pardo de minas,1,1
voucher,roca sales,1,1
voucher,rodeio,1,1
voucher,rolandia,1,1
voucher,rosario do ivai,1,1
voucher,sabara,1,1
voucher,sabinopolis,1,1
voucher,salto de pirapora,1,1
voucher,sanclerlandia,1,1
voucher,santa cruz das palmeiras,1,1
voucher,santa cruz do capibaribe,1,1
voucher,santa cruz do timbo,1,1
voucher,santa monica,1,1
voucher,santa rita de caldas,1,1
voucher,santa rita do passa quatro,1,1
voucher,santa rosa,1,1
voucher,santa rosa de lima,1,1
voucher,santa teresa,1,1
voucher,santa terezinha de itaipu,1,1
voucher,santana da boa vista,1,1
voucher,santanesia,1,1
voucher,santarem,1,1
voucher,santo anastacio,1,1
voucher,santo angelo,1,1
voucher,santo antonio da alegria,1,1
voucher,santo antonio de jesus,1,1
